Type,Token,Log(Probability)
Positive,baron,-0.742206340695
Positive,rotten,-0.742206340695
Positive,clout,-0.742206340695
Positive,gimmick,-0.742206340695
Positive,auto,-0.742206340695
Positive,untimely,-0.742206340695
Positive,merry,-0.742206340695
Positive,lose,-0.742206340695
Positive,evacuate,-0.742206340695
Positive,converted,-0.742206340695
Positive,georgia,-0.742206340695
Positive,slowmoving,-0.742206340695
Positive,maria,-0.742206340695
Positive,harvard,-0.742206340695
Positive,buried,-0.742206340695
Positive,evolve,-0.742206340695
Positive,reliance,-0.742206340695
Positive,delivered,-0.742206340695
Positive,resourceful,-0.742206340695
Positive,sample,-0.742206340695
Positive,aloof,-0.742206340695
Positive,tidbits,-0.742206340695
Positive,formulas,-0.742206340695
Positive,assist,-0.742206340695
Positive,railroad,-0.742206340695
Positive,strung,-0.742206340695
Positive,stretching,-0.742206340695
Positive,tacky,-0.742206340695
Positive,conniving,-0.742206340695
Positive,expert,-0.742206340695
Positive,pronounced,-0.742206340695
Positive,hackneyed,-0.742206340695
Positive,ingredient,-0.742206340695
Positive,exchange,-0.742206340695
Positive,butler,-0.742206340695
Positive,ashamed,-0.742206340695
Positive,dallas,-0.742206340695
Positive,disappointments,-0.742206340695
Positive,artificially,-0.742206340695
Positive,karyo,-0.742206340695
Positive,madman,-0.742206340695
Positive,bulk,-0.742206340695
Positive,noisy,-0.742206340695
Positive,gloom,-0.742206340695
Positive,buffy,-0.742206340695
Positive,sober,-0.742206340695
Positive,mercifully,-0.742206340695
Positive,burger,-0.742206340695
Positive,effectiveness,-0.742206340695
Positive,maudlin,-0.742206340695
Positive,fleeting,-0.742206340695
Positive,bath,-0.742206340695
Positive,repeat,-0.742206340695
Positive,invents,-0.742206340695
Positive,sophistication,-0.742206340695
Positive,bahamas,-0.742206340695
Positive,resembling,-0.742206340695
Positive,tornado,-0.742206340695
Positive,1995s,-0.742206340695
Positive,jeep,-0.742206340695
Positive,accounts,-0.742206340695
Positive,stumbled,-0.742206340695
Positive,automobile,-0.742206340695
Positive,explodes,-0.742206340695
Positive,leelee,-0.742206340695
Positive,fucking,-0.742206340695
Positive,spiner,-0.742206340695
Positive,possession,-0.742206340695
Positive,sit,-0.742206340695
Positive,martins,-0.742206340695
Positive,faux,-0.742206340695
Positive,shabby,-0.742206340695
Positive,unit,-0.742206340695
Positive,volcano,-0.742206340695
Positive,rd,-0.742206340695
Positive,sleeps,-0.742206340695
Positive,attraction,-0.742206340695
Positive,fooled,-0.742206340695
Positive,ironically,-0.742206340695
Positive,inconsistent,-0.742206340695
Positive,zahn,-0.742206340695
Positive,chucky,-0.742206340695
Positive,helmed,-0.742206340695
Positive,approaching,-0.742206340695
Positive,lady,-0.742206340695
Positive,torture,-0.742206340695
Positive,packed,-0.742206340695
Positive,reckless,-0.742206340695
Positive,mercenary,-0.742206340695
Positive,ladder,-0.742206340695
Positive,thick,-0.742206340695
Positive,happily,-0.742206340695
Positive,miserable,-0.742206340695
Positive,cape,-0.742206340695
Positive,switches,-0.742206340695
Positive,inevitably,-0.742206340695
Positive,breed,-0.742206340695
Positive,inclusion,-0.742206340695
Positive,spader,-0.742206340695
Positive,unpleasant,-0.742206340695
Positive,knocking,-0.742206340695
Positive,randy,-0.742206340695
Positive,reel,-0.742206340695
Positive,sounded,-0.742206340695
Positive,homicidal,-0.742206340695
Positive,blake,-0.742206340695
Positive,kicks,-0.742206340695
Positive,miramax,-0.742206340695
Positive,ha,-0.742206340695
Positive,verhoeven,-0.742206340695
Positive,eric,-0.742206340695
Positive,unrelated,-0.742206340695
Positive,urgency,-0.742206340695
Positive,drags,-0.742206340695
Positive,shaky,-0.742206340695
Positive,sounds,-0.742206340695
Positive,sailing,-0.742206340695
Positive,creaky,-0.742206340695
Positive,gross,-0.742206340695
Positive,stood,-0.742206340695
Positive,overthetop,-0.742206340695
Positive,b,-0.742206340695
Positive,convoluted,-0.742206340695
Positive,superficial,-0.742206340695
Positive,goods,-0.742206340695
Positive,planes,-0.742206340695
Positive,implausible,-0.742206340695
Positive,stock,-0.742206340695
Positive,sadistic,-0.742206340695
Positive,subsequently,-0.742206340695
Positive,frustrating,-0.742206340695
Positive,studio,-0.742206340695
Positive,ruined,-0.742206340695
Positive,ohara,-0.742206340695
Positive,paragraph,-0.742206340695
Positive,hopeful,-0.742206340695
Positive,racing,-0.742206340695
Positive,shouldnt,-0.742206340695
Positive,conceived,-0.742206340695
Positive,sandlers,-0.742206340695
Positive,brooding,-0.742206340695
Positive,spoof,-0.742206340695
Positive,valerie,-0.742206340695
Positive,cries,-0.742206340695
Positive,liotta,-0.742206340695
Positive,drunk,-0.742206340695
Positive,swear,-0.742206340695
Positive,credits,-0.749819524805
Positive,murphy,-0.751251480298
Positive,car,-0.751424870724
Positive,eddie,-0.751987361487
Positive,whatever,-0.752853584894
Positive,expected,-0.752853584894
Positive,include,-0.755145396402
Positive,should,-0.755979190316
Positive,flying,-0.758694463483
Positive,cruise,-0.761315163642
Positive,c,-0.761315163642
Positive,ocean,-0.764926417195
Positive,mental,-0.764926417195
Positive,plot,-0.765899829985
Positive,least,-0.76796943676
Positive,proceedings,-0.770220716864
Positive,dancing,-0.770220716864
Positive,bug,-0.770220716864
Positive,laughter,-0.770220716864
Positive,fair,-0.771953684089
Positive,trite,-0.773915200422
Positive,throws,-0.773915200422
Positive,husbands,-0.77873221672
Positive,donald,-0.77873221672
Positive,obvious,-0.779542491968
Positive,missed,-0.781734704881
Positive,cromwell,-0.785275062587
Positive,sits,-0.785275062587
Positive,overly,-0.785275062587
Positive,chose,-0.785275062587
Positive,below,-0.785275062587
Positive,accent,-0.788010030308
Positive,villain,-0.788599246179
Positive,attempts,-0.790186369597
Positive,add,-0.792832413765
Positive,tv,-0.793653106113
Positive,fix,-0.794673760589
Positive,gentle,-0.794673760589
Positive,salma,-0.794673760589
Positive,manic,-0.794673760589
Positive,em,-0.794673760589
Positive,accomplish,-0.794673760589
Positive,conscience,-0.794673760589
Positive,quote,-0.794673760589
Positive,costume,-0.794673760589
Positive,daniels,-0.794673760589
Positive,seriously,-0.794673760589
Positive,wearing,-0.794673760589
Positive,seattle,-0.794673760589
Positive,conspiracy,-0.794673760589
Positive,investigating,-0.794673760589
Positive,luc,-0.794673760589
Positive,convention,-0.794673760589
Positive,psychologist,-0.794673760589
Positive,sylvester,-0.794673760589
Positive,winds,-0.794673760589
Positive,decided,-0.797701453286
Positive,keanu,-0.801100029748
Positive,hughes,-0.801100029748
Positive,potential,-0.802148881151
Positive,ugly,-0.803606885359
Positive,except,-0.807301368917
Positive,enormous,-0.809320536553
Positive,transported,-0.809320536553
Positive,suspension,-0.809320536553
Positive,elsewhere,-0.809320536553
Positive,madison,-0.809320536553
Positive,destroys,-0.809320536553
Positive,devoid,-0.809320536553
Positive,spirits,-0.809320536553
Positive,poster,-0.809320536553
Positive,lindo,-0.809320536553
Positive,staring,-0.809320536553
Positive,mtv,-0.809320536553
Positive,exposition,-0.809320536553
Positive,size,-0.809320536553
Positive,shouts,-0.809320536553
Positive,capital,-0.809320536553
Positive,gray,-0.809320536553
Positive,annoyed,-0.809320536553
Positive,sitting,-0.809320536553
Positive,der,-0.809320536553
Positive,games,-0.809320536553
Positive,actresses,-0.809320536553
Positive,eternity,-0.809320536553
Positive,reno,-0.809320536553
Positive,valley,-0.809320536553
Positive,health,-0.809320536553
Positive,competent,-0.809320536553
Positive,meanspirited,-0.809320536553
Positive,breathing,-0.809320536553
Positive,interrupted,-0.809320536553
Positive,supply,-0.809320536553
Positive,whats,-0.809320536553
Positive,rain,-0.809320536553
Positive,trailer,-0.809320536553
Positive,halfway,-0.809320536553
Positive,script,-0.812502953375
Positive,seemed,-0.813289438756
Positive,weapon,-0.816206922139
Positive,catherine,-0.820208852696
Positive,macho,-0.820208852696
Positive,profanity,-0.820208852696
Positive,kiss,-0.822824800903
Positive,wilson,-0.824668500887
Positive,nothing,-0.827262110648
Positive,don,-0.828621092512
Positive,bored,-0.828621092512
Positive,looks,-0.828860722949
Positive,silly,-0.831473678792
Positive,wink,-0.835315745086
Positive,deuce,-0.835315745086
Positive,roller,-0.835315745086
Positive,eighteen,-0.835315745086
Positive,flood,-0.835315745086
Positive,lingering,-0.835315745086
Positive,gratuitous,-0.835315745086
Positive,tricky,-0.835315745086
Positive,murdering,-0.835315745086
Positive,juliette,-0.835315745086
Positive,shorter,-0.835315745086
Positive,infamous,-0.835315745086
Positive,sgt,-0.835315745086
Positive,rampant,-0.835315745086
Positive,devotion,-0.835315745086
Positive,travis,-0.835315745086
Positive,total,-0.835315745086
Positive,cliffhanger,-0.835315745086
Positive,horrified,-0.835315745086
Positive,benny,-0.835315745086
Positive,teamed,-0.835315745086
Positive,cats,-0.835315745086
Positive,freddy,-0.835315745086
Positive,ego,-0.835315745086
Positive,donna,-0.835315745086
Positive,rolls,-0.835315745086
Positive,bears,-0.835315745086
Positive,employed,-0.835315745086
Positive,omar,-0.835315745086
Positive,onejoke,-0.835315745086
Positive,vanessa,-0.835315745086
Positive,praised,-0.835315745086
Positive,storms,-0.835315745086
Positive,angus,-0.835315745086
Positive,eggs,-0.835315745086
Positive,transplant,-0.835315745086
Positive,shouting,-0.835315745086
Positive,choppy,-0.835315745086
Positive,trips,-0.835315745086
Positive,explode,-0.835315745086
Positive,larter,-0.835315745086
Positive,spade,-0.835315745086
Positive,convict,-0.835315745086
Positive,altar,-0.835315745086
Positive,fuel,-0.835315745086
Positive,adequately,-0.835315745086
Positive,clumsy,-0.835315745086
Positive,bigtime,-0.835315745086
Positive,mocking,-0.835315745086
Positive,aptly,-0.835315745086
Positive,verhoevens,-0.835315745086
Positive,buff,-0.835315745086
Positive,enduring,-0.835315745086
Positive,outfit,-0.835315745086
Positive,complains,-0.835315745086
Positive,dialog,-0.835315745086
Positive,sexy,-0.835315745086
Positive,shelf,-0.835315745086
Positive,drive,-0.841742014246
Positive,save,-0.841742014246
Positive,makers,-0.845299833659
Positive,space,-0.845884986796
Positive,product,-0.846903719361
Positive,crack,-0.849121544611
Positive,emily,-0.849121544611
Positive,stuck,-0.849121544611
Positive,teenage,-0.853851696524
Positive,cartoon,-0.853851696524
Positive,stallone,-0.857683558115
Positive,suck,-0.857683558115
Positive,rapidly,-0.857683558115
Positive,hoping,-0.857683558115
Positive,losers,-0.857683558115
Positive,recurring,-0.857683558115
Positive,stayed,-0.857683558115
Positive,exorcist,-0.857683558115
Positive,fields,-0.857683558115
Positive,dropping,-0.857683558115
Positive,outfits,-0.857683558115
Positive,report,-0.857683558115
Positive,habit,-0.857683558115
Positive,moronic,-0.857683558115
Positive,inability,-0.857683558115
Positive,dismal,-0.857683558115
Positive,earth,-0.859020005677
Positive,wouldnt,-0.863512636917
Positive,odonnell,-0.863512636917
Positive,looked,-0.863512636917
Positive,celebrity,-0.867737222779
Positive,talent,-0.867737222779
Positive,chief,-0.867737222779
Positive,failed,-0.873450873973
Positive,saves,-0.873450873973
Positive,drinking,-0.873450873973
Positive,brothers,-0.876343013346
Positive,pull,-0.877135920781
Positive,pie,-0.877135920781
Positive,nudity,-0.879709864445
Positive,talents,-0.885164294537
Positive,female,-0.887154676606
Positive,scholar,-0.89420943414
Positive,sterile,-0.89420943414
Positive,errors,-0.89420943414
Positive,copious,-0.89420943414
Positive,wasteland,-0.89420943414
Positive,detachment,-0.89420943414
Positive,universally,-0.89420943414
Positive,outlaw,-0.89420943414
Positive,groaning,-0.89420943414
Positive,hammer,-0.89420943414
Positive,ira,-0.89420943414
Positive,crammed,-0.89420943414
Positive,mesh,-0.89420943414
Positive,offense,-0.89420943414
Positive,shockingly,-0.89420943414
Positive,limbs,-0.89420943414
Positive,compelled,-0.89420943414
Positive,shouted,-0.89420943414
Positive,trauma,-0.89420943414
Positive,dunno,-0.89420943414
Positive,massive,-0.89420943414
Positive,ripping,-0.89420943414
Positive,stuffed,-0.89420943414
Positive,warriors,-0.89420943414
Positive,slime,-0.89420943414
Positive,sums,-0.89420943414
Positive,knox,-0.89420943414
Positive,pushy,-0.89420943414
Positive,tv2,-0.89420943414
Positive,benefited,-0.89420943414
Positive,vocabulary,-0.89420943414
Positive,knocked,-0.89420943414
Positive,reduce,-0.89420943414
Positive,attentions,-0.89420943414
Positive,ripoffs,-0.89420943414
Positive,nope,-0.89420943414
Positive,ugliness,-0.89420943414
Positive,advertisements,-0.89420943414
Positive,quarterback,-0.89420943414
Positive,goddamn,-0.89420943414
Positive,existing,-0.89420943414
Positive,charity,-0.89420943414
Positive,milla,-0.89420943414
Positive,misogynistic,-0.89420943414
Positive,faceless,-0.89420943414
Positive,cd,-0.89420943414
Positive,bothering,-0.89420943414
Positive,afflicted,-0.89420943414
Positive,fools,-0.89420943414
Positive,summarized,-0.89420943414
Positive,kates,-0.89420943414
Positive,indifferent,-0.89420943414
Positive,repeats,-0.89420943414
Positive,whining,-0.89420943414
Positive,praising,-0.89420943414
Positive,laden,-0.89420943414
Positive,resemblance,-0.89420943414
Positive,brat,-0.89420943414
Positive,brag,-0.89420943414
Positive,cryogenically,-0.89420943414
Positive,chi,-0.89420943414
Positive,belushi,-0.89420943414
Positive,swears,-0.89420943414
Positive,accordingly,-0.89420943414
Positive,expertise,-0.89420943414
Positive,maddeningly,-0.89420943414
Positive,marginally,-0.89420943414
Positive,haircut,-0.89420943414
Positive,oscarcaliber,-0.89420943414
Positive,rickys,-0.89420943414
Positive,downward,-0.89420943414
Positive,latenight,-0.89420943414
Positive,pitcher,-0.89420943414
Positive,desolation,-0.89420943414
Positive,patently,-0.89420943414
Positive,nearing,-0.89420943414
Positive,pollack,-0.89420943414
Positive,marcia,-0.89420943414
Positive,randomly,-0.89420943414
Positive,copyright,-0.89420943414
Positive,wagner,-0.89420943414
Positive,posh,-0.89420943414
Positive,reptilian,-0.89420943414
Positive,tiring,-0.89420943414
Positive,wiser,-0.89420943414
Positive,happygolucky,-0.89420943414
Positive,infuriating,-0.89420943414
Positive,breakout,-0.89420943414
Positive,womanizer,-0.89420943414
Positive,confrontations,-0.89420943414
Positive,horseman,-0.89420943414
Positive,beg,-0.89420943414
Positive,crumbling,-0.89420943414
Positive,bujold,-0.89420943414
Positive,harden,-0.89420943414
Positive,lincoln,-0.89420943414
Positive,pumped,-0.89420943414
Positive,void,-0.89420943414
Positive,objectivity,-0.89420943414
Positive,convenience,-0.89420943414
Positive,elude,-0.89420943414
Positive,inkpot,-0.89420943414
Positive,database,-0.89420943414
Positive,trigger,-0.89420943414
Positive,defeated,-0.89420943414
Positive,shatner,-0.89420943414
Positive,overt,-0.89420943414
Positive,slutty,-0.89420943414
Positive,deaf,-0.89420943414
Positive,super,-0.89420943414
Positive,unholy,-0.89420943414
Positive,overdue,-0.89420943414
Positive,salinger,-0.89420943414
Positive,transportation,-0.89420943414
Positive,downtown,-0.89420943414
Positive,tokyo,-0.89420943414
Positive,mismatched,-0.89420943414
Positive,vogue,-0.89420943414
Positive,exotic,-0.89420943414
Positive,frost,-0.89420943414
Positive,lerner,-0.89420943414
Positive,jumped,-0.89420943414
Positive,voodoo,-0.89420943414
Positive,elevate,-0.89420943414
Positive,offered,-0.89420943414
Positive,sams,-0.89420943414
Positive,halfbaked,-0.89420943414
Positive,ridicule,-0.89420943414
Positive,alternates,-0.89420943414
Positive,spreading,-0.89420943414
Positive,handcuffed,-0.89420943414
Positive,founder,-0.89420943414
Positive,alma,-0.89420943414
Positive,levine,-0.89420943414
Positive,bereft,-0.89420943414
Positive,sickness,-0.89420943414
Positive,avenge,-0.89420943414
Positive,raptors,-0.89420943414
Positive,muscles,-0.89420943414
Positive,verbally,-0.89420943414
Positive,cheaper,-0.89420943414
Positive,breast,-0.89420943414
Positive,scruffy,-0.89420943414
Positive,assorted,-0.89420943414
Positive,wherein,-0.89420943414
Positive,grunts,-0.89420943414
Positive,culprit,-0.89420943414
Positive,straightlaced,-0.89420943414
Positive,claudias,-0.89420943414
Positive,disgustingly,-0.89420943414
Positive,nypd,-0.89420943414
Positive,regions,-0.89420943414
Positive,getgo,-0.89420943414
Positive,locating,-0.89420943414
Positive,wisecracking,-0.89420943414
Positive,scant,-0.89420943414
Positive,provokes,-0.89420943414
Positive,controls,-0.89420943414
Positive,users,-0.89420943414
Positive,angles,-0.89420943414
Positive,makings,-0.89420943414
Positive,clinic,-0.89420943414
Positive,bigname,-0.89420943414
Positive,corpse,-0.89420943414
Positive,laforge,-0.89420943414
Positive,decorated,-0.89420943414
Positive,crusade,-0.89420943414
Positive,fest,-0.89420943414
Positive,guiding,-0.89420943414
Positive,expressive,-0.89420943414
Positive,orgies,-0.89420943414
Positive,feisty,-0.89420943414
Positive,hideously,-0.89420943414
Positive,swearing,-0.89420943414
Positive,assaults,-0.89420943414
Positive,assessment,-0.89420943414
Positive,mo,-0.89420943414
Positive,inexcusable,-0.89420943414
Positive,licking,-0.89420943414
Positive,nun,-0.89420943414
Positive,esposito,-0.89420943414
Positive,beek,-0.89420943414
Positive,orlando,-0.89420943414
Positive,omen,-0.89420943414
Positive,evolved,-0.89420943414
Positive,drown,-0.89420943414
Positive,cocktail,-0.89420943414
Positive,inform,-0.89420943414
Positive,fangs,-0.89420943414
Positive,soaring,-0.89420943414
Positive,hug,-0.89420943414
Positive,surf,-0.89420943414
Positive,freshman,-0.89420943414
Positive,dorky,-0.89420943414
Positive,ranch,-0.89420943414
Positive,reformed,-0.89420943414
Positive,kills,-0.89420943414
Positive,virginia,-0.89420943414
Positive,habits,-0.89420943414
Positive,quitting,-0.89420943414
Positive,ghostface,-0.89420943414
Positive,sleaze,-0.89420943414
Positive,incorrect,-0.89420943414
Positive,sociological,-0.89420943414
Positive,sony,-0.89420943414
Positive,thompsons,-0.89420943414
Positive,imitation,-0.89420943414
Positive,mathematician,-0.89420943414
Positive,weighs,-0.89420943414
Positive,blaring,-0.89420943414
Positive,sidewalk,-0.89420943414
Positive,outrageous,-0.89420943414
Positive,vinnie,-0.89420943414
Positive,whoa,-0.89420943414
Positive,gel,-0.89420943414
Positive,operas,-0.89420943414
Positive,ridiculousness,-0.89420943414
Positive,esque,-0.89420943414
Positive,sore,-0.89420943414
Positive,sydow,-0.89420943414
Positive,counterfeit,-0.89420943414
Positive,goldsmith,-0.89420943414
Positive,deconstructing,-0.89420943414
Positive,erratic,-0.89420943414
Positive,inmate,-0.89420943414
Positive,mcdowell,-0.89420943414
Positive,unclear,-0.89420943414
Positive,worldly,-0.89420943414
Positive,tax,-0.89420943414
Positive,identical,-0.89420943414
Positive,strangeness,-0.89420943414
Positive,instincts,-0.89420943414
Positive,earned,-0.89420943414
Positive,francisco,-0.89420943414
Positive,featured,-0.89420943414
Positive,attached,-0.89420943414
Positive,overlong,-0.89420943414
Positive,bros,-0.89420943414
Positive,shue,-0.89420943414
Positive,redman,-0.89420943414
Positive,nightmares,-0.89420943414
Positive,jokes,-0.89420943414
Positive,porter,-0.89420943414
Positive,ripped,-0.89420943414
Positive,ideas,-0.900904086714
Positive,loud,-0.903487247728
Positive,names,-0.904477769594
Positive,scott,-0.906435736473
Positive,bottom,-0.907265586965
Positive,cares,-0.907265586965
Positive,threatening,-0.912131342137
Positive,laughed,-0.912131342137
Positive,reads,-0.91623574047
Positive,maybe,-0.91623574047
Positive,hokey,-0.922778586337
Positive,hayek,-0.922778586337
Positive,astronauts,-0.922778586337
Positive,cars,-0.922778586337
Positive,skin,-0.922778586337
Positive,socalled,-0.922778586337
Positive,disease,-0.922778586337
Positive,phony,-0.922778586337
Positive,moviegoers,-0.922778586337
Positive,slightest,-0.922778586337
Positive,stahl,-0.922778586337
Positive,broderick,-0.927761993851
Positive,yeah,-0.929833343871
Positive,plant,-0.934851418637
Positive,admission,-0.934851418637
Positive,meantime,-0.934851418637
Positive,notion,-0.934851418637
Positive,overblown,-0.934851418637
Positive,selling,-0.934851418637
Positive,march,-0.934851418637
Positive,pornography,-0.934851418637
Positive,developments,-0.934851418637
Positive,cancer,-0.934851418637
Positive,partner,-0.934851418637
Positive,fat,-0.934851418637
Positive,disappointing,-0.934851418637
Positive,gere,-0.934851418637
Positive,signs,-0.941515148918
Positive,wasnt,-0.941515148918
Positive,decent,-0.942504991181
Positive,brain,-0.94573973478
Positive,catches,-0.94573973478
Positive,urban,-0.948657218162
Positive,christopher,-0.952424048085
Positive,plain,-0.955609978804
Positive,unanswered,-0.964598762031
Positive,crotch,-0.964598762031
Positive,charlton,-0.964598762031
Positive,reprises,-0.964598762031
Positive,engagement,-0.964598762031
Positive,addict,-0.964598762031
Positive,comeuppance,-0.964598762031
Positive,fog,-0.964598762031
Positive,sigh,-0.964598762031
Positive,butterfly,-0.964598762031
Positive,aimlessly,-0.964598762031
Positive,borrow,-0.964598762031
Positive,clad,-0.964598762031
Positive,fatale,-0.964598762031
Positive,enforcement,-0.964598762031
Positive,mechanical,-0.964598762031
Positive,meant,-0.964598762031
Positive,choosing,-0.964598762031
Positive,ironside,-0.964598762031
Positive,vein,-0.964598762031
Positive,sheridan,-0.964598762031
Positive,aki,-0.964598762031
Positive,mechanic,-0.964598762031
Positive,nuts,-0.964598762031
Positive,website,-0.964598762031
Positive,sting,-0.964598762031
Positive,madefortv,-0.964598762031
Positive,berenger,-0.964598762031
Positive,zone,-0.964598762031
Positive,sport,-0.964598762031
Positive,lou,-0.964598762031
Positive,rudy,-0.964598762031
Positive,blossom,-0.964598762031
Positive,kara,-0.964598762031
Positive,hyped,-0.964598762031
Positive,damage,-0.964598762031
Positive,electrical,-0.964598762031
Positive,crab,-0.964598762031
Positive,counterpart,-0.964598762031
Positive,additionally,-0.964598762031
Positive,toss,-0.964598762031
Positive,axe,-0.964598762031
Positive,sleeping,-0.964598762031
Positive,flamboyant,-0.964598762031
Positive,eats,-0.964598762031
Positive,revive,-0.964598762031
Positive,hutton,-0.964598762031
Positive,lunatic,-0.964598762031
Positive,bisexual,-0.964598762031
Positive,selena,-0.964598762031
Positive,propel,-0.964598762031
Positive,mercury,-0.964598762031
Positive,bait,-0.964598762031
Positive,intellect,-0.964598762031
Positive,featurelength,-0.964598762031
Positive,requirements,-0.964598762031
Positive,directtovideo,-0.964598762031
Positive,suspend,-0.964598762031
Positive,successes,-0.964598762031
Positive,alain,-0.964598762031
Positive,secondrate,-0.964598762031
Positive,difficulty,-0.964598762031
Positive,chairman,-0.964598762031
Positive,dump,-0.964598762031
Positive,exgirlfriend,-0.964598762031
Positive,hallmark,-0.964598762031
Positive,malicious,-0.964598762031
Positive,embarrassingly,-0.964598762031
Positive,commodity,-0.964598762031
Positive,ghetto,-0.964598762031
Positive,reitman,-0.964598762031
Positive,famke,-0.964598762031
Positive,scenery,-0.964598762031
Positive,solely,-0.964598762031
Positive,trick,-0.964598762031
Positive,contrived,-0.964598762031
Positive,grade,-0.964598762031
Positive,producers,-0.964598762031
Positive,minute,-0.970830715743
Positive,freeman,-0.976671594332
Positive,priest,-0.98036607789
Positive,guess,-0.983214440199
Positive,warren,-0.987318838531
Positive,oldman,-0.987318838531
Positive,lifted,-0.987318838531
Positive,post,-0.987318838531
Positive,experiment,-0.987318838531
Positive,accused,-0.987318838531
Positive,butt,-0.987318838531
Positive,satan,-0.987318838531
Positive,friday,-0.987318838531
Positive,awfully,-0.987318838531
Positive,junk,-0.987318838531
Positive,cheap,-0.992184593703
Positive,entry,-0.993745107691
Positive,monkey,-0.99677916778
Positive,why,-0.997463395937
Positive,attempt,-0.998546093955
Positive,twice,-0.999702562987
Positive,apparently,-1.00014287889
Positive,thankless,-1.00524074653
Positive,wisdom,-1.00524074653
Positive,tempted,-1.00524074653
Positive,opinions,-1.00524074653
Positive,twohour,-1.00524074653
Positive,severely,-1.00524074653
Positive,animals,-1.00524074653
Positive,hammy,-1.00524074653
Positive,misguided,-1.00524074653
Positive,hills,-1.00524074653
Positive,bury,-1.00524074653
Positive,cap,-1.00524074653
Positive,abraham,-1.00524074653
Positive,exhibit,-1.00524074653
Positive,renegade,-1.00524074653
Positive,testing,-1.00524074653
Positive,suggested,-1.00524074653
Positive,advised,-1.00524074653
Positive,fuck,-1.00524074653
Positive,grants,-1.00524074653
Positive,judging,-1.00524074653
Positive,extended,-1.00524074653
Positive,pains,-1.00524074653
Positive,pissed,-1.00524074653
Positive,tongueincheek,-1.00524074653
Positive,saturday,-1.00524074653
Positive,proclaims,-1.00524074653
Positive,fortyfive,-1.00524074653
Positive,alcohol,-1.00524074653
Positive,cookie,-1.00524074653
Positive,fancy,-1.00524074653
Positive,headless,-1.00524074653
Positive,jenny,-1.00524074653
Positive,handle,-1.0152248351
Positive,bunch,-1.0152248351
Positive,somewhere,-1.01784078331
Positive,filmmakers,-1.01853756914
Positive,funnier,-1.01974031622
Positive,walked,-1.01974031622
Positive,bat,-1.01974031622
Positive,finished,-1.01974031622
Positive,sin,-1.01974031622
Positive,voight,-1.01974031622
Positive,superior,-1.02231425989
Positive,weak,-1.02231425989
Positive,holes,-1.02397730911
Positive,blues,-1.02397730911
Positive,sitcom,-1.02397730911
Positive,slasher,-1.0259993067
Positive,promise,-1.0259993067
Positive,reason,-1.02628316209
Positive,phil,-1.03171295789
Positive,blah,-1.03171295789
Positive,accents,-1.03171295789
Positive,error,-1.03171295789
Positive,leoni,-1.03171295789
Positive,blows,-1.03171295789
Positive,pretentious,-1.03171295789
Positive,sending,-1.03171295789
Positive,comprised,-1.03171295789
Positive,raunchy,-1.03171295789
Positive,pool,-1.03171295789
Positive,corpses,-1.03171295789
Positive,bones,-1.03171295789
Positive,diane,-1.03171295789
Positive,roper,-1.03171295789
Positive,ton,-1.03171295789
Positive,appearing,-1.03171295789
Positive,wondered,-1.03171295789
Positive,counting,-1.03171295789
Positive,loser,-1.03171295789
Positive,material,-1.03366915486
Positive,involves,-1.03593754375
Positive,explained,-1.03859934347
Positive,empty,-1.03859934347
Positive,corny,-1.04176662255
Positive,screams,-1.04176662255
Positive,vehicle,-1.04476911072
Positive,talks,-1.04476911072
Positive,replace,-1.05032863606
Positive,hugh,-1.05032863606
Positive,irresistible,-1.05032863606
Positive,elisabeth,-1.05032863606
Positive,renee,-1.05032863606
Positive,countless,-1.05032863606
Positive,mine,-1.05032863606
Positive,andor,-1.05032863606
Positive,embarrassed,-1.05032863606
Positive,keener,-1.05032863606
Positive,closeups,-1.05032863606
Positive,areas,-1.05032863606
Positive,banderas,-1.05032863606
Positive,faster,-1.05032863606
Positive,predictable,-1.05254646131
Positive,joke,-1.05340802899
Positive,hole,-1.05770816642
Positive,sadly,-1.05770816642
Positive,chases,-1.05770816642
Positive,designed,-1.05770816642
Positive,jennifer,-1.06102852471
Positive,cheadle,-1.06413443558
Positive,handling,-1.06413443558
Positive,useless,-1.06413443558
Positive,overdone,-1.06413443558
Positive,wear,-1.06413443558
Positive,chick,-1.06413443558
Positive,irrelevant,-1.06413443558
Positive,ladies,-1.06413443558
Positive,girlfriends,-1.06413443558
Positive,cash,-1.06797650188
Positive,bomb,-1.06978099872
Positive,sole,-1.06978099872
Positive,demons,-1.07478167978
Positive,intent,-1.07478167978
Positive,thompson,-1.07478167978
Positive,somebody,-1.07478167978
Positive,tossed,-1.07478167978
Positive,careers,-1.07478167978
Positive,wanders,-1.07478167978
Positive,awake,-1.08324325853
Positive,charlie,-1.08324325853
Positive,jean,-1.09012964412
Positive,commercials,-1.09012964412
Positive,devices,-1.09584329531
Positive,pet,-1.09584329531
Positive,throw,-1.10066031161
Positive,kim,-1.10066031161
Positive,blow,-1.10833423949
Positive,taylor,-1.11144015036
Positive,flat,-1.11417511808
Positive,heavily,-1.11417511808
Positive,sorry,-1.11876969216
Positive,unfortunately,-1.12071796395
Positive,folks,-1.12407697604
Positive,fake,-1.12553498025
Positive,mission,-1.1449655102
Positive,gershon,-1.15724383997
Positive,zucker,-1.15724383997
Positive,olds,-1.15724383997
